genus	species	subspecies	latitude	longitude	id	year	month	date	institution_code	verbatim_scientific_name	Source	Type
Cakile	maritima	integrifolia	62.82919	6.42846	20557533	1980	8		O	Cakile maritima ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	62.94634	6.98913	20557654	1948	8		O	Cakile maritima ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	62.94634	6.98913	20557650	1969	8		O	Cakile maritima ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	62.94634	6.98913	20557532	1980	8		O	Cakile maritima ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	62.94634	6.98913	187102825	1954	7		TRH	Cakile maritima ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	62.94634	6.98913	187102819	1954	7		TRH	Cakile maritima ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	62.94634	6.98913	187102824	1954	7		TRH	Cakile maritima ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	62.98311	7.15398	20558637	2003	6		O	Cakile maritima ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	62.99121	7.15545	190733900	2006	7		O	Cakile maritima ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	62.99431	7.18684	20557646	1978	8		O	Cakile maritima ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	65.13334	11.90459	20557143	1994	7		O	Cakile maritima ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	58.04338	7.14206	186795060	2000	7		KMN	Cakile maritima ssp. ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	58.04537	7.1555	186795051	1999	6		KMN	Cakile maritima ssp. ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	58.09067	6.61482	186794963	1964	6		KMN	Cakile maritima ssp. ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	58.88618	5.62285	186794736	1965	10		KMN	Cakile maritima ssp. ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	62.48856	5.96094	194558070	1984	7		TRH	Cakile maritima ssp. ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	62.50794	6.02697	194558066	1984	7		TRH	Cakile maritima ssp. ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	62.51304	6.05562	194558065	1984	7		TRH	Cakile maritima ssp. ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	62.56234	6.05074	194558073	2000	7		TRH	Cakile maritima ssp. ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	62.56845	6.12802	194558081	1984	7		TRH	Cakile maritima ssp. ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	62.58189	6.12672	194558074	1984	7		TRH	Cakile maritima ssp. ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	62.68189	6.18542	194558082	1984	7		TRH	Cakile maritima ssp. ssp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.32097	-2.98311	793351745	1985	9		Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.32996	-2.9833	793408660	1985	9		Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.33919	-2.95478	793375902	1989	3		Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.36617	-2.95534	793363636	1989	4		Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.36617	-2.95534	793397589	1992	3		Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.37516	-2.95553	793410057	1992	3		Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.37516	-2.95553	793359127	1992	7		Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.37516	-2.95553	793378861	1989	4		Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.37516	-2.95553	792859050	1991	6		Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.37516	-2.95553	793410062	1992	3		Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.37516	-2.95553	793410186	1992	3		Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.37516	-2.95553	793352453	1990	8		Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.37516	-2.95553	793410047	1992	3		Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.38415	-2.95572	793398605	1992			Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.38415	-2.95572	793367000	1992	3		Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.38415	-2.95572	793406412	1985	7		Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	51.38415	-2.95572	791808512	1998	8		Bristol Regional Environmental Records Centre	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	56.3951	12.6308	855264728	2006	6		ArtDatabanken	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	57.789	11.6023	849824949	2007	9		ArtDatabanken	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	57.789	11.6022	851381840	2007	9		ArtDatabanken	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	58.7241	11.1821	851787899	2006	7		ArtDatabanken	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	58.897	11.0009	851788863	2006	7		ArtDatabanken	Cakile maritima subsp. integrifolia	GBIF2014	herbarium
Cakile	maritima	integrifolia	43.429	-3.439	30630951	1985	5		BIO	Cakile maritima subsp. integrifolia (Hornem.)  Greuter & Burdet in Greuter, Burdet & G. Long	GBIF2014	herbarium
Cakile	maritima	maritima	41.1	2.1	217862529				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	41.1	2.1	217862518				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	41.1	2.1	217862520				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	41.1	2.1	217862532				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	41.1	2.1	217862522				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	41.1	2.1	217862516				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	41.1	2.1	217862512				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	41.1	2.1	217862514				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	41.1	2.1	217862515				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	41.1	2.1	217862524				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	41.1	2.1	217862525				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	41.1	2.1	217862513				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	41.1	2.1	217862519				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	42.1	2.1	217862521				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	42.1	2.1	217862528				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	42.1	2.1	217862531				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	42.1	2.1	217862517				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	42.1	2.1	217862527				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	42.1	2.1	217862523				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	42.1	2.1	217862526				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	42.1	2.1	217862530				FUND. BIODIVERSIDAD	Cakile  maritima  maritima	GBIF2014	herbarium
Cakile	maritima	maritima	41.04128	0.98215	30941018	2003	9		HGI	Cakile  maritima  subsp. maritima	GBIF2014	herbarium
Cakile	maritima	maritima	42.1	-8.1	217862260				FUND. BIODIVERSIDAD	Cakile  maritima subsp. maritima L.	GBIF2014	herbarium
Cakile	maritima	maritima	42.1	-8.1	217862264				FUND. BIODIVERSIDAD	Cakile  maritima subsp. maritima L.	GBIF2014	herbarium
Cakile	maritima	maritima	27.1	-15.1	217862970	2003	1		FUND. BIODIVERSIDAD	Cakile  maritima subsp. maritima Scop.	GBIF2014	herbarium
Cakile	maritima	maritima	36.1	-6.1	217862232				FUND. BIODIVERSIDAD	Cakile  maritima subsp. maritima Scop.	GBIF2014	herbarium
Cakile	maritima	maritima	37.1	-0.1	217862476				FUND. BIODIVERSIDAD	Cakile  maritima subsp. maritima Scop.	GBIF2014	herbarium
Cakile	maritima	maritima	38.1	1.1	217862840				FUND. BIODIVERSIDAD	Cakile  maritima subsp. maritima Scop.	GBIF2014	herbarium
Cakile	maritima	maritima	38.1	1.1	217862841				FUND. BIODIVERSIDAD	Cakile  maritima subsp. maritima Scop.	GBIF2014	herbarium
Cakile	maritima	maritima	38.1	1.1	217862839				FUND. BIODIVERSIDAD	Cakile  maritima subsp. maritima Scop.	GBIF2014	herbarium
Cakile	maritima	maritima	38.1	1.1	217862838				FUND. BIODIVERSIDAD	Cakile  maritima subsp. maritima Scop.	GBIF2014	herbarium
Cakile	maritima	maritima	41.1	2.1	217862543				FUND. BIODIVERSIDAD	Cakile  maritima subsp. maritima Scop.	GBIF2014	herbarium
